,Country,MPI,Intensity,Population 2020,Region,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
86,Nigeria,0.2543896424119265,54.805439616377946,208327.405,Sub-Saharan Africa,0.05633741407430522,0.022252749386814888,0.032436344666641415,0.03936092537237778,0.025276663817953827,0.0200276502200831,0.014043689846913707,0.017797927612339635,0.018231640104214776,0.008624637310287273,0.034276374645029535,0.0019310423113430453,0.0007627435748644184,0.0011118003019091067,0.0013491498244386695,0.000866392398800648,0.0006864752422031765,0.00048136677459141174,0.0006100484347456693,0.0006249145266054109,0.0002956212996249064,0.0785901634611201,0.0717972700390192,0.10400220891179231,0.002693785886207464,0.002460950126347776,0.003564818676571223
87,Liberia,0.2592937311100503,49.55628725333944,5087.584,Sub-Saharan Africa,0.04104526607026627,0.010093763215562752,0.042624561774900524,0.031489892134987985,0.028783040036164605,0.026020763181350354,0.012671439324537775,0.02657555724298625,0.02031829905953332,0.01967114906975552,0.0008370667086361392,3.435762577453238e-05,8.449153152603645e-06,3.5679601631973775e-05,2.6359140364741436e-05,2.4093324587614526e-05,2.1781114592413375e-05,1.0606840009073377e-05,2.224551423155781e-05,1.7007771718848318e-05,1.6466064006911104e-05,0.05113902928582902,0.07411445390988851,0.13404024791432784,4.2806778927136024e-05,6.203874199671521e-05,0.00011220062914641852
88,Senegal,0.2628619729760566,51.71152378797012,16436.12,Sub-Saharan Africa,0.04469180228242,0.009714584903422854,0.054217293969028676,0.07313014682128598,0.026107695178741435,0.016033445571449454,0.008736954958699063,0.014340086066498989,0.01251457030467858,0.0033753929198269976,0.0027042558650920787,0.00012085806844376983,2.6270723202016218e-05,0.0001466174352051672,0.00019776262845650744,7.060188781114772e-05,4.33585392242268e-05,2.3626961690107262e-05,3.8779261851255084e-05,3.384260014553421e-05,9.127926100432435e-06,0.054406387185842855,0.12734744079031465,0.08110814499989451,0.00014712879164578604,0.0003443800636616746,0.0002193371768227035
89,Papua New Guinea,0.2632908996655484,46.49431077602524,9749.64,East Asia and the Pacific,0.0,0.012125640110365805,0.032489357108867314,0.0466508282839895,0.031256931495045326,0.0282219551795858,0.02495908090367915,0.03070101714759728,0.029275223412493154,0.027610866023942974,0.001604120750672077,0.0,1.9450990916219442e-05,5.211685191432941e-05,7.483356168638739e-05,5.013989241353779e-05,4.5271423928110885e-05,4.00373795952949e-05,4.924813867320005e-05,4.696099335654128e-05,4.4291163133033544e-05,0.012125640110365805,0.0791401853928568,0.1720250741623437,1.9450990916219442e-05,0.0001269504136007168,0.00027594899109971844
90,Afghanistan,0.2717212372376147,48.599548281319436,38972.23,South Asia,0.0,0.027197617417296174,0.052303288911565146,0.06994074764727508,0.027366651194114956,0.02706334825672917,0.016733785374881086,0.013152832162670247,0.030266152921737715,0.00769681335135589,0.006412150894080688,0.0,0.00017439522683918016,0.000335376580757653,0.00044847062755914665,0.00017547909692233854,0.00017353427272120297,0.00010729955685289809,8.433794451155926e-05,0.00019407113951750332,4.9353128612468846e-05,0.027197617417296174,0.12224403655884022,0.12227958326148906,0.00017439522683918016,0.0007838472083167996,0.0007840751391379711
91,Sudan,0.2794395886310534,53.401499428373455,44440.486,Arab States,0.04958451183471406,0.009267576707750393,0.045010107822332744,0.03644960841014785,0.02434653086520914,0.025591042640865435,0.01989418228578247,0.02367071993265402,0.02881072988724379,0.01681457824435128,0.007311850054212455,0.0003625545155467521,6.776313125298279e-05,0.0003291071593208321,0.0002665140712297623,0.00017801818302666465,0.00018711786652096516,0.000145463277824811,0.00017307675482282413,0.0002106597368879439,0.00012294567484751946,0.05885208854246445,0.08145971623248059,0.13912778385610614,0.0004303176467997349,0.0005956212305505944,0.0010172814939307282
92,Uganda,0.281028478426914,49.157936612969635,44404.611,Sub-Saharan Africa,0.05845059447807988,0.008915772353812823,0.037611490994527624,0.023025723704101057,0.03157886202142984,0.027984813038091697,0.023292942523980967,0.02790451942642861,0.02761186102080496,0.014651898865650558,0.0073059474945353425,0.00042703697428122904,6.513816469018626e-05,0.0002747875783972077,0.00016822472840584017,0.00023071350786574264,0.00020445557470068603,0.00017017701507343448,0.0002038689537897289,0.00020173080684440808,0.00010704600380768493,0.0673663668318927,0.06063721469862868,0.15302489689638663,0.0004921751389714153,0.00044301230680304787,0.0011179918620816852
93,Angola,0.2824350475858491,55.266599376695645,33428.486,Sub-Saharan Africa,0.048781751838956486,0.010994454328139147,0.05232941937940847,0.03819106815752438,0.02210993942724317,0.024641313240748183,0.02050409755930938,0.023991529091034917,0.02451565678633495,0.016375817777151615,0.005500031596669314,0.0002683011764551421,6.0469846192903e-05,0.0002878134600221061,0.00021005208157693538,0.00012160536545028207,0.00013552800140754093,0.00011277318443739174,0.00013195416805310305,0.0001348368869379427,9.006751519563293e-05,0.059776206167095634,0.09052048753693284,0.1321383538818222,0.00032877102264804506,0.0004978655415990416,0.0007267651214818933
94,Tanzania,0.2841793106694123,49.79685104866718,61704.518,Sub-Saharan Africa,0.05418784858752618,0.009786763928027638,0.020455432763248155,0.042808689107798246,0.03159941658292073,0.029780483340647798,0.02407835407143212,0.030633839650830493,0.02631942669841909,0.014529055938566585,0.010152323340556029,0.0005501325599896581,9.935839185502679e-05,0.00020767016748349874,0.0004346076536077068,0.0003208074945227394,0.00030234109611229865,0.0002444512360415726,0.0003110046452979772,0.00026720332998041364,0.00014750367372135372,0.06397461251555381,0.06326412187104641,0.15694057628281682,0.0006494909518446848,0.0006422778210912056,0.0015933114756763551
95,Sierra Leone,0.2928993067145287,49.45788564830221,8233.97,Sub-Saharan Africa,0.05121106617633992,0.016067437698541066,0.04480926399168197,0.025640526481359283,0.032828312138235255,0.030064003757572982,0.019852971870712492,0.030553886500028646,0.022310894965234272,0.019560943134818872,0.0013547456252139935,6.937796786494082e-05,2.1767290930496904e-05,6.0705154361790076e-05,3.4736391078805035e-05,4.4474012252433654e-05,4.072907756698906e-05,2.6895726789344222e-05,4.1392744069198704e-05,3.0225587348760045e-05,2.6500102136955567e-05,0.06727850387488099,0.07044979047304126,0.15517101236660252,9.114525879543773e-05,9.544154544059511e-05,0.00021021725016368123
96,Mauritania,0.3270372484610208,55.95346042304807,4498.604,Sub-Saharan Africa,0.04903332833239121,0.008851035066651365,0.0671889576544048,0.07159065608442698,0.02666081534947338,0.023441149070524293,0.016762439742455625,0.02631178070982454,0.025990684781324748,0.011206401669557393,0.0007401610752249733,3.629256102036183e-05,6.551191631786617e-06,4.9730651140729456e-05,5.298861698351075e-05,1.973329775544069e-05,1.7350226100548144e-05,1.240690542316978e-05,1.9474955901267443e-05,1.9237293193578674e-05,8.294542309142536e-06,0.05788436339904258,0.1387796137388318,0.13037327132315998,4.284375265214845e-05,0.00010271926812424021,9.649722068314726e-05
97,"Congo, Democratic Republic of the",0.3311887359526684,51.33278162386483,92853.164,Sub-Saharan Africa,0.06462610886628399,0.011980007023037165,0.027421510206729824,0.03833581195616533,0.035453762475492284,0.0331909264262159,0.028175441076697054,0.03204368696004361,0.03291076502243182,0.02705071593955626,0.015277249943378163,0.0009873092180181882,0.00018302156161436453,0.0004189252652531069,0.0005856657810366828,0.0005416359907712574,0.0005070660788655757,0.00043044325559362485,0.0004895394147959539,0.0005027859830754786,0.0004132605485559246,0.07660611588932116,0.06575732216289515,0.18882529790043695,0.0011703307796325528,0.0010045910462897897,0.002884731271657815
98,Guinea-Bissau,0.3406887234429699,52.90500665327047,2015.828,Sub-Saharan Africa,0.05367970551783396,0.011558553495218886,0.06805012105069387,0.05121263735702995,0.03566861767639724,0.034015582723840386,0.01888135905311915,0.025247186645885548,0.0352828522231178,0.007092107699846073,0.0003316667614994801,1.7803774087345762e-05,3.833588005377744e-06,2.2569963268531235e-05,1.698552958005342e-05,1.1830094911893784e-05,1.1281838162533805e-05,6.2623192098569185e-06,8.37365263181378e-06,1.1702149333306213e-05,2.352216393013474e-06,0.06523825901305284,0.11926275840772382,0.1561877060222062,2.1637362092723507e-05,3.955549284858465e-05,5.180227064241797e-05
99,Ethiopia,0.3666042420165839,53.3344485305251,117190.911,Sub-Saharan Africa,0.04479095476620916,0.006659561378617932,0.06369336390838594,0.051672770817135456,0.03792030934770664,0.03599054677134357,0.025999612457486613,0.031821255815785404,0.0375183768378883,0.03053748991602033,0.019281570614429307,0.0008636399572123708,0.00012840680298294784,0.0012281080938700865,0.0009963321793538193,0.0007311631224088094,0.0006939542690235817,0.000501313363546824,0.0006135637910518856,0.0007234132323385122,0.0005888107682031689,0.05145051614482709,0.1153661347255214,0.19978759114623085,0.0009920467601953187,0.0022244402732239056,0.003852218546572782
100,Benin,0.3676748243127386,55.042057226686815,12643.123,Sub-Saharan Africa,0.05936569483965196,0.01727161837280795,0.07389283907241179,0.05946499964592165,0.036860793671767735,0.03582349552511405,0.02072540044264898,0.03059932329189192,0.023840981354360014,0.009829678096156593,0.002080189212893953,0.00012349187802139822,3.592823422833611e-05,0.0001537110867485398,0.00012369845080818895,7.667742537472093e-05,7.451964895949704e-05,4.311275443370597e-05,6.365238223364826e-05,4.9593752238145564e-05,2.0447590341844913e-05,0.07663731321245991,0.13335783871833343,0.1576796723819393,0.00015942011224973432,0.0002774095375567288,0.00032800355358156264
101,Guinea,0.373221634370679,56.368437089343594,13205.153,Sub-Saharan Africa,0.059550825108368184,0.020143007205521715,0.07679896970440872,0.0664368923312992,0.03652236767905218,0.030794309737271593,0.02053774933611641,0.027222191127232943,0.021782350398255223,0.013432971743139312,0.002172660728303776,0.000129383739051038,4.376392070537702e-05,0.00016685810545096028,0.00014434482687876007,7.935071396094781e-05,6.690558742139256e-05,4.462156143032707e-05,5.914458560051852e-05,4.732565728044124e-05,2.9185290170733103e-05,0.0796938323138899,0.14323586203570793,0.15029194002106766,0.00017314765975641504,0.0003112029323297204,0.00032653339586436033
102,Mali,0.3760629216023917,55.034469869389326,21224.04,Sub-Saharan Africa,0.053854728720036854,0.019740444940326327,0.07736645185720642,0.07744657866329063,0.03761085719449846,0.02891822522313111,0.018728134945394905,0.024175778513689614,0.03359985185312135,0.004621869691683097,0.0034920184721788897,0.00018806170750455166,6.893399838064983e-05,0.0002701650790123036,0.00027044488329926636,0.0001313378080776709,0.00010098297666180333,6.539899317877799e-05,8.442226514910963e-05,0.00011733130333357385,1.6139654339361123e-05,0.07359517366036318,0.15481303052049705,0.14765471742151853,0.0002569957058852015,0.0005406099623115699,0.0005156130007402969
103,Madagascar,0.3839744569505882,55.5853756187473,28225.177,Sub-Saharan Africa,0.05079425736963244,0.008685218984598495,0.0822762551953198,0.04466251190877977,0.03828113546256795,0.03791336850358999,0.029353616011198763,0.030609963179848827,0.03422956656109357,0.02716856377396544,0.004643924505632233,0.00023588469654422674,4.033350127935925e-05,0.0003820847177331969,0.0002074093335362738,0.00017777470307804642,0.00017606682108488683,0.00013631597672332461,0.0001421503581274003,0.00015895952297023208,0.00012616875909275026,0.05947947635423093,0.12693876710409957,0.19755621349226454,0.00027621819782358597,0.0005894940512694707,0.0009174361410766406
104,Burundi,0.4088610942404922,54.44405514906217,12220.227,Sub-Saharan Africa,0.08432729238938955,0.01310553009628016,0.07095467489309282,0.04007094563100866,0.041585709363001246,0.02539453843156317,0.023766715775788164,0.040841477801511816,0.03922376659760529,0.029590443261257343,0.0020106095926232335,0.0001695492629980508,2.6350104527993378e-05,0.00014266214998151532,8.056702767119006e-05,8.361262616129213e-05,5.105850257074027e-05,4.7785586723949614e-05,8.21162670446285e-05,7.886368137995996e-05,5.949482907105753e-05,0.0974328224856697,0.11102562052410148,0.200402651230727,0.0001958993675260442,0.0002232291776527054,0.000402931492951628
105,Mozambique,0.4169554121514578,57.010510250543604,31178.239,Sub-Saharan Africa,0.06227790784157187,0.012794084743896584,0.08402336960518539,0.04984852517994833,0.04043561851873435,0.03592516411068218,0.031062365903173288,0.037773439301594436,0.03858702695734551,0.02422790998932389,0.005129795576997041,0.0003194729361903247,6.563103933096601e-05,0.0004310227097650676,0.00025571274398792455,0.00020742645703054308,0.0001842887479578703,0.00015934358722116202,0.00019377002185728533,0.00019794356021525657,0.0001242842255031161,0.07507199258546846,0.13387189478513373,0.20801152478085366,0.00038510397552129073,0.0006867354537529922,0.0010670565997852335
106,Central African Republic,0.4613475237518247,57.37141588234322,5343.02,Sub-Saharan Africa,0.07323069978957779,0.019953504780597625,0.07710107618840616,0.05120903003786817,0.04442684715135553,0.04191814643479182,0.033912306623829686,0.0417144819092769,0.04191794730006279,0.03596348353605005,0.0008790939207248597,6.437666299544509e-05,1.7541004749777798e-05,6.77790873585721e-05,4.501754699250664e-05,3.90553712477292e-05,3.684998769887994e-05,2.9812102590766067e-05,3.667094745263246e-05,3.6849812640750243e-05,3.161527974463018e-05,0.09318420457017541,0.1283101062262743,0.2398532129553668,8.19176677452229e-05,0.00011279663435107874,0.00021085350137538811
107,Chad,0.517011206983083,61.42103114345356,16644.701,Sub-Saharan Africa,0.07436080221832451,0.02462435796387561,0.09659486071886075,0.09249769484586258,0.04556193351699155,0.04308333709454898,0.026100807847166268,0.044886834951752295,0.0446445234213201,0.024656054404409763,0.0027385739640471106,0.00020364255690076015,6.743562560124586e-05,0.00026453217062542904,0.0002533117788392539,0.00012477472488127848,0.00011798690525139692,7.147899281084606e-05,0.0001229259175273487,0.00012226232947891867,6.752242864804567e-05,0.09898516018220013,0.18909255556472332,0.22893349123618897,0.00027107818250200603,0.0005178439494646829,0.0006269512985978344
108,Burkina Faso,0.5234242793578866,62.170061471521755,21522.626,Sub-Saharan Africa,0.07900622183035674,0.028315816568062,0.11400422264991952,0.09735754254271187,0.04645393826105901,0.04251850703397487,0.022943791438281024,0.04541659111995278,0.03985582097961416,0.007551826933962679,0.0035411452090081644,0.000279772503916404,0.00010027041817914676,0.00040370550684346257,0.00034475719533593266,0.00016450014091271017,0.00015056420747754004,8.124729712815139e-05,0.00016082674405390354,0.00014113524951304778,2.6742115766460758e-05,0.10732203839841875,0.2113617651926314,0.2047404757668445,0.00038004292209555077,0.0007484627021793952,0.0007250157548518136
109,South Sudan,0.5801574344464715,63.15471283258679,10606.227,Sub-Saharan Africa,0.060148349699106686,0.02100192728474505,0.11134374081272963,0.11817941232992425,0.05079225344701361,0.04801506637867387,0.03261243043789996,0.04976323933664941,0.05042393034742088,0.03787708437226758,0.0017450561063832564,0.00010496224493130163,3.664954145406147e-05,0.00019430107481280845,0.00020622970513511902,8.86353320346771e-05,8.378898478250223e-05,5.6910520879656494e-05,8.683964467783152e-05,8.799258756061081e-05,6.609763737581936e-05,0.08115027698385174,0.22952315314265387,0.2694840043199253,0.00014161178638536311,0.0004005307799479275,0.0004702647073110975
110,Niger,0.6012798122205688,66.09565360262863,24333.639,Sub-Saharan Africa,0.09733950880866608,0.03157978407837206,0.12424727500709987,0.09657798260899182,0.05019834841388818,0.04708045746913138,0.03340163343867116,0.04586238885372174,0.04939033253618178,0.025602101005833915,0.004003644776552091,0.0003897128159939622,0.00012643423757001718,0.0004974419535830066,0.00038666393560242874,0.00020097635541880532,0.0001884934276239707,0.00013372827524504345,0.00018361671357440388,0.00019774134687065495,0.00010250171796076598,0.12891929288703813,0.22082525761609167,0.2515352617174281,0.0005161470535639794,0.0008841058891854353,0.0010070578366936445
